Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
Lex Nimble Solutions Ltd,"Audited Financial Results (Standalone) For The Financial Year Ended On 31St March 2025 And Outcome Of Board Meeting Held On 21/05/2025 Pursuant To Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015",Audited Financial Results (Standalone) For the Financial Year ended on 31.03.2025,21-05-2025 19:54:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5e17ae0f-6b75-440a-9c4b-841d521d9a18.pdf,0.9325,0.09350649350649352,-0.027615845203399658,0.3927671944909282,Positive
Birla Cable Ltd,"Audited Standalone And Consolidated Financial Results Of The Company For The Quarter And Year Ended 31St March, 2025.","The Board of Directors of the Company at its Meeting held today i.e. 21st May, 2025 has, interalia , considered and approved the Audited Standalone and Consolidated Financial Results of .... Read More..",21-05-2025 19:49:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d46ebda1-3c63-4681-a820-262c6e4657a1.pdf,0.2263,0.026420454545454546,0.0003541037440299988,0.09855236748684536,Neutral
Oil India Ltd,"Audited Financial Results For The Quarter And Year Ended 31St March, 2025 On Standalone And Consolidated Basis","Audited Financial Results for Quarter and Year ended March 31, 2025.",21-05-2025 19:44:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/52238ef1-782d-49fc-8556-b153245af1e0.pdf,-0.6908,-0.034383753501400556,-0.0006091780960559845,0.08681787947923697,Neutral
Times Guaranty Ltd,"Outcome Of Board Meeting Pursuant To Regulation 30 And Regulation 33 Of SEBI (Listing Obligation And Disclosure Requirements) Regulations, 2015 (SEBI Listing Regulations)",Pursuant to Regulation 30 and Regulation 33 and other applicable provisions of SEBI (LODR) Regulations 2015 read with various circulars issued by the Securities and Exchange Board of India .... Read More..,21-05-2025 19:33:45,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c54a586b-e811-4329-87b0-17a58a2a66de.pdf,0.8481,0.002922077922077919,-0.01722797006368637,0.3349482323575174,Positive
Daikaffil Chemicals India Ltd,"Financial Results For The Quarter And Year Ended On 31St March, 2025.","Enclosed herewith Financial Results for the Quarter and Year ended on 31st March, 2025.",21-05-2025 19:27:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3e1f0162-b8e8-4980-9f59-57d9674a4fa3.pdf,0.8074,-0.006547619047619046,0.00857376866042614,0.32356784488384216,Positive
Baba Arts Ltd-$,"Results-Financial Results For March 31, 2025",Pursuant to Regulation 33 of the Listing Regulation enclosed the copy of the Audited Financial Results for the quarter & year ended 31/03/2025 along with certified copy of audit report .... Read More..,21-05-2025 19:20:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8154ab13-323b-47fc-be77-b050ec4a2cb3.pdf,0.836,-0.006493506493506493,0.05475843325257301,0.34887947802772,Positive
RR MetalMakers India Ltd,"Financial Results March 31, 2025",Financial Results for the Quarter and year ended 31.03.2025 is enclosed herewith.,21-05-2025 19:18:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6f8ce6ba-0033-4b7b-ad2d-817f96ca63c7.pdf,0.5994,-0.019642857142857142,-0.02804531343281269,0.22545354882729907,Positive
Colgate Palmolive (India) Ltd,Results For 31.03.2025.,Please find enclosed herewith Audited Financial Results for the fourth quarter and year ended 31.03.2025.,21-05-2025 19:17:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a6202c0c-7dda-42b4-8417-1fbde321ce10.pdf,0.743,-0.01754385964912281,-0.006310813128948212,0.2900435981665787,Positive
TTI Enterprise Ltd,FINANCIAL RESULTS FOR 31ST MARCH 2025,RESULTS- FINANCIAL RESULTS FOR 31ST MARCH 2025,21-05-2025 19:11:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9a128c54-a51a-4066-914d-87bc4f204168.pdf,0.9136,0.029421768707483,-0.05183613300323486,0.35871569071127446,Positive
Azad India Mobility Ltd,"Standalone And Consolidated Financial Results For The Quarter And Year Ended 31St March,2025","Standalone and Consolidated Audited Financial Results for the quarter and year ended 31st March,2025.",21-05-2025 19:08:45,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c301ca73-8a54-4d49-bd40-807af50d449c.pdf,0.9559,0.11904761904761907,0.07618334144353867,0.44092928814734733,Positive
Mahip Industries Ltd,"Result For The Half Year And Year Ended 31St March, 2025","Financial Result for the Half year and year ended 31st March, 2025",21-05-2025 19:03:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9711a846-ff9d-46f1-92ac-016c8ffd700a.pdf,0.8591,-0.0510204081632653,0.13261860609054565,0.3681194593781841,Positive
