Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
GRAVITA,Gravita India Limited,General Updates,Gravita India Limited has informed the Exchange about General Updates,24-Jun-2025 19:18:55,https://nsearchives.nseindia.com/corporate/GRAVITA_24062025191839_IntimationRDS.pdf,0.9091,-0.0507799671592775,-0.08761107176542282,0.09522811187202809,Neutral
GMRAIRPORT,GMR AIRPORTS LIMITED,Copy of Newspaper Publication,GMR AIRPORTS LIMITED has informed the Exchange about with Intimation regarding Newspaper Publication with reference to the Notice of Postal Ballot of the Company,24-Jun-2025 19:19:26,https://nsearchives.nseindia.com/corporate/GMRINFRA_24062025191706_24062025-PostalBallotNewspaperAdvt.pdf,-0.8286,-0.06507936507936507,-0.04847913235425949,0.5322841183046026,Negative
CROWN,Crown Lifters Limited,Trading Window-XBRL,CROWN LIFTERS LIMITED has informed the Exchange about Closure of Trading Window,24-Jun-2025 19:19:53,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470582_24062025071953_WEB.xml,-0.3885,-0.07142857142857142,-0.03110375627875328,0.41917313502196757,Negative
HSCL,Himadri Speciality Chemical Limited,Update-Acquisition/Scheme/Sale/Disposal-XBRL,Himadri Speciality Chemical Limited has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,24-Jun-2025 19:23:50,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1470585_24062025072349_WEB.xml,-0.2263,-0.07142857142857142,-0.008504001423716545,0.1729555652542838,Neutral
MASTEK,Mastek Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MASTEK LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24-Jun-2025 19:15:29,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58362_1470578_24062025071528_WEB.xml,0.1943,-0.023809523809523808,-0.03198527172207832,0.26410286371033814,Negative
BLSE,BLS E-Services Limited,Press Release,"BLS E-Services Limited has informed the Exchange regarding a press release dated Jun 24, 2025, titled ""The Company intimated BLS E-Services Subsidiary has signed definitive agreement to acquire CSPs of SBI & HDFC Bank."".",24-Jun-2025 19:17:26,https://nsearchives.nseindia.com/corporate/PROJECTSEWA_24062025191625_PressReleaseFinal_240625.pdf,0.9744,0.018215316429602144,-0.05407311022281647,0.06626806171241062,Neutral
CROWN,Crown Lifters Limited,Trading Window,"Crown Lifters Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",24-Jun-2025 19:18:09,https://nsearchives.nseindia.com/corporate/CROWN_24062025191759_Trading_Window_Closure_Crown_Lifters_Ltd.pdf,-0.0772,-0.07648809523809523,-0.12012353539466858,0.36462317424104324,Negative
RPTECH,Rashi Peripherals Limited,General Updates,"Rashi Peripherals Limited has informed the Exchange about Intimation for Grant of Stock Options under Rashi Peripherals Limited Employee Stock Option Scheme, 2022.",24-Jun-2025 19:17:00,https://nsearchives.nseindia.com/corporate/RASHI2024_24062025191636_SEintimationESOPGrant.pdf,0.9902,0.02881773399014778,-0.009730271995067596,0.04911760857065617,Neutral
IRCTC,Indian Railway Catering And Tourism Corporation Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24-Jun-2025 19:13:46,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58361_1470575_24062025071345_WEB.xml,0.1943,-0.023809523809523808,-0.041704244911670685,0.2664872597939911,Negative
HINDALCO,Hindalco Industries Limited,Acquisition-XBRL,HINDALCO INDUSTRIES LIMITED has informed the Exchange regarding Acquisition,24-Jun-2025 19:12:18,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1470570_24062025071217_WEB.xml,-0.3885,-0.07142857142857142,0.013505402952432632,0.20791450456742727,Negative
GRAVITA,Gravita India Limited,General Updates,Gravita India Limited has informed the Exchange about General Updates,24-Jun-2025 19:13:11,https://nsearchives.nseindia.com/corporate/GRAVITA_24062025191220_ClosureIntimationUSAINC.pdf,0.946,-0.010119047619047616,-0.16416560113430023,0.10655898708247,Neutral
NAGREEKEXP,Nagreeka Exports Limited,General Updates,Nagreeka Exports Limited has informed the Exchange about General Updates,24-Jun-2025 19:13:37,https://nsearchives.nseindia.com/corporate/NAGREEKEXP_24062025191319_NELproceedingsofEGMsdocr.pdf,0.9349,0.012433862433862443,0.107732392847538,0.03628961235264305,Neutral
PETRONET,Petronet LNG Limited,Record Date,"Petronet LNG Limited has informed the Exchange that Record date for the purpose of Final Dividend  for FY 2024-25 is 04-Jul-2025. If the final dividend, as recommended by the Board of Directors, is approved at the ensuing Annual General Meeting, payment of such dividend, subject to deduction of tax at source, shall be made within 30 days from the date of approval by the shareholders in the ensuing Annual General Meeting.",24-Jun-2025 19:12:08,https://nsearchives.nseindia.com/corporate/PETRONET_24062025190914_intimation_record_date_signed.pdf,0.9729,-0.022108843537414956,0.08458898961544037,0.15995325031235919,Neutral
ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Alteration Of Capital and Fund Raising-XBRL,ICICI Prudential Life Insurance Company Limited has informed the Exchange regarding Allotment of Securities,24-Jun-2025 19:10:14,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1470567_24062025071014_WEB.xml,0.0772,-0.07142857142857142,-0.005240049213171005,0.29612426190738167,Negative
MAPMYINDIA,C.E. Info Systems Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,C.E. INFO SYSTEMS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,24-Jun-2025 19:08:53,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58359_1470564_24062025070852_WEB.xml,0.1943,-0.023809523809523808,-0.06085581332445145,0.2713731061704102,Negative
AMBUJACEM,Ambuja Cements Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Ambuja Cements Limited has informed the Exchange about Schedule of meet on 30th June 2025 and 01st July 2025.,24-Jun-2025 19:12:00,https://nsearchives.nseindia.com/corporate/AMBUJACEM_24062025191153_ACL_InvestorMeet_30062025.pdf,-0.2023,0.1011904761904762,0.31851926445961,0.25070598000060945,Negative
IRCTC,Indian Railway Catering And Tourism Corporation Limited,Change in Management,Indian Railway Catering And Tourism Corporation Limited has informed the Exchange about change in Senior Management.,24-Jun-2025 19:05:47,https://nsearchives.nseindia.com/corporate/IRCTC_24062025190538_STEXIntimationGGMNZ.pdf,0.5423,0.0630952380952381,0.04477667808532715,0.14060055334454488,Neutral
HINDALCO,Hindalco Industries Limited,Press Release,"Hindalco Industries Limited has informed the Exchange regarding a press release dated Jun 24, 2025, titled ""Hindalco to acquire US-based AluChem Companies, Inc. for $125 mn, expands global play in high-tech alumina."".",24-Jun-2025 19:05:21,https://nsearchives.nseindia.com/corporate/HINDALCOIND_24062025190512_Reg30_Acquisition_by_SDS_240625_Final_signed.pdf,0.9855,0.0037427849927849947,-0.04110770300030708,0.13684763260651248,Neutral
HSCL,Himadri Speciality Chemical Limited,Acquisition,"Himadri Speciality Chemical Limited has informed the Exchange about Update on investment for acquisition of 16.24% stake in International Battery Company, Inc.",24-Jun-2025 19:05:49,https://nsearchives.nseindia.com/corporate/HSCL_24062025190508_UpdateonInvestmentIBC.pdf,0.7269,-0.005494505494505501,0.07034100592136383,0.09821487301594609,Neutral
CYIENT,Cyient Limited,Updates,Cyient Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report''.,24-Jun-2025 19:06:50,https://nsearchives.nseindia.com/corporate/CYIENT_24062025190500_24062025Annualreportsigned.pdf,0.9958,0.15130444050898595,0.13554444909095764,0.21311565066788685,Positive
TATAELXSI,Tata Elxsi Limited,Trading Window-XBRL,TATA ELXSI LIMITED has informed the Exchange about Closure of Trading Window,24-Jun-2025 19:04:19,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470560_24062025070418_WEB.xml,-0.3885,-0.07142857142857142,-0.02360902912914753,0.4173073210476765,Negative
SOFTTECH,Softtech Engineers Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Softtech Engineers Limited has informed the Exchange about Schedule of meet,24-Jun-2025 19:05:05,https://nsearchives.nseindia.com/corporate/SOFTTECH_24062025190455_GIAPromoterConference2025.pdf,0.296,-0.020982142857142855,-0.09803017973899841,0.254702435706343,Negative
SDBL,Som Distilleries & Breweries Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Som Distilleries & Breweries Limited has informed the Exchange about Schedule of meet,24-Jun-2025 19:04:44,https://nsearchives.nseindia.com/corporate/SDBL_24062025190421_SEintimation240625sd.pdf,0.5719,0.03452380952380953,0.05930962413549423,0.13528507153661476,Neutral
TRU,TruCap Finance Limited,Corrigendum,"TruCap Finance Limited has informed the Exchange regarding Further Corrigendum to Notice of Extra Ordinary General Meeting to be held on Jun 25, 2025",24-Jun-2025 19:03:37,https://nsearchives.nseindia.com/corporate/Trucap_24062025190256_Intimation_of_Corrigendum_to_SE.pdf,-0.7311,-0.004180509413067545,0.071504145860672,0.46572129674450236,Negative
KAYNES,Kaynes Technology India Limited,General Updates,Kaynes Technology India Limited has informed the Exchange about General Updates,24-Jun-2025 19:03:03,https://nsearchives.nseindia.com/corporate/KAYNESTECH_24062025190126_IntimationofClosureofissuesd24062025.pdf,0.981,0.008893557422969193,0.011188581585884094,0.05017214040287071,Neutral
SJS,S.J.S. Enterprises Limited,Trading Window-XBRL,S.J.S. Enterprises Limited has informed the Exchange about Closure of Trading Window,24-Jun-2025 19:01:59,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470557_24062025070159_WEB.xml,-0.2263,-0.07142857142857142,-0.024618905037641525,0.37700052746300183,Negative
