TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-17,2025-04-17,CM,BSE,STK,141153,INE545U01014,BANDHANBNK#,A,,,,,Bandhan Bank Limited,159.0,159.0,159.0,158.85,159.0,158.4,,,,,1,159.0,1,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5448.95,5644.45,5295.0,5567.95,5566.5,5378.65,,5571.5,,,51100,284405337.0,7995,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,799.95,805.75,784.55,787.35,784.7,806.2,,787.0,,,42914,34042493.0,1712,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1003.55,1033.0,993.05,1019.7,1015.9,995.25,,1019.4,,,41695,42468217.0,2409,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,38.9,39.5,38.7,39.16,39.16,38.88,,39.16,,,69585,2717157.0,324,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.59,57.19,53.2,56.56,56.56,53.59,,56.56,,,166649,9274752.0,747,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.5,4.5,4.34,4.34,4.34,4.42,,4.26,,,28938,127623.0,28,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.82,5.03,4.7,4.73,4.79,4.82,,4.73,,,8921,42941.0,105,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.53,11.58,11.05,11.31,11.31,11.53,,11.31,,,16252,184785.0,30,F1,1,,,,,,2025-04-17
2025-04-17,2025-04-17,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,134.3,137.15,134.3,135.55,135.55,134.5,,135.57,,,37534,5099972.0,570,F1,1,,,,,,2025-04-17
